customerID,Gender,Senior Citizen,Marital Status,Dependents,tenure in months,Priority Account,Credit Cards,Loan Account,Netbanking,Debit Card,MobileApp,TechSupport Availed,Zero Balance Account,FDs,Interest Deposited,Paperless Banking,Monthly Average Balance (USD),Yearly Average Balance (USD),Churn,Customer Feedback,Category,Recommendation
7601-GNDYK,Male,0,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,Two year,No,19.6,686.95,No,The Current Account customer service is very poor.,Current Account,
9944-AEXBM,Male,0,No,No,32,Yes,Yes,top up loan,No,No,No,No,No,Yes,Month-to-month,Yes,85.65,2664.3,No,The Savings Account minimum balance requirement is very low.,Savings Account,
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,general loan,Yes,No,No,Yes,No,Yes,One year,Yes,71.9,3173.35,No,The customer support for Credit Card issues is very responsive.,Credit Cards,
1307-TVUFB,Male,1,No,No,42,,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,79.35,3344.1,No,I need to reset my Debit Card PIN.,Debit Card,
6885-PKOAM,Female,0,Yes,No,71,Yes,Yes,general loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,85.75,6223.8,No,The fixed deposit interest rates are,,
9191-MYQKX,Female,0,Yes,No,7,Yes,No,top up loan,No,No,Yes,No,No,No,Month-to-month,Yes,75.15,496.9,Yes,The mobile banking app does not have enough features.,Mobile Banking,
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,21.05,113.85,Yes,The mobile banking app does not support my device.,Mobile Banking,
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,top up loan,No,Yes,No,Yes,No,No,Month-to-month,Yes,85.2,2151.6,No,The Savings Account interest rates are too low.,Savings Account,
3158-MOERK,Female,0,No,No,2,Yes,Yes,top up loan,No,No,No,No,Yes,Yes,Month-to-month,Yes,96,174.8,Yes,The loan prepayment charges are too high.,Loans,
8207-DMRVL,Male,0,Yes,Yes,72,Yes,Yes,top up loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,114.55,8306.05,No,The credit limit on my Credit Card is too low.,Credit Cards,
3811-VBYBZ,Male,0,No,No,7,Yes,Yes,top up loan,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,99.8,673.25,Yes,The mobile banking app does not have enough features.,Mobile Banking,
9237-HQITU,Female,0,No,No,2,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,70.7,151.65,Yes,The fixed deposit rates are not competitive.,Fixed Deposit,
8095-WANWK,Female,0,No,No,10,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,No,45.25,428.7,No,The online banking system is often down.,Online Banking,
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,23.95,1756.2,No,How do I transfer money between Current Accounts?,Current Account,
9076-AXYIK,Male,1,Yes,No,64,Yes,Yes,top up loan,No,No,Yes,Yes,Yes,Yes,Two year,No,102.1,6538.45,No,How do I report a lost Debit Card?,Debit Cards,
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,19.4,1363.25,No,The bank's customer service chat is very helpful.,General,
2799-ARNLO,Female,1,Yes,No,5,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,69.35,341.6,No,How do I link my Savings Account to my mobile number?,Savings Account,
0727-BMPLR,Female,1,No,No,55,Yes,Yes,top up loan,No,No,Yes,No,Yes,Yes,One year,Yes,100,5509.3,Yes,The loan processing time is too long.,Loans,
2977-CEBSX,Female,0,No,No,66,Yes,Yes,general loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,90.05,5965.95,No,The interest rates on my Savings Account are very competitive.,Savings Account,
7803-XOCCZ,Female,0,Yes,Yes,52,Yes,No,top up loan,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,84.05,4326.8,No,How do I open a Current Account?,Current Account,
0322-CHQRU,Male,0,No,No,2,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,No,45.35,89.5,Yes,The minimum balance requirement for Current Accounts is too high.,Current Account,
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,top up loan,No,No,No,No,No,Yes,Month-to-month,Yes,80.9,1152.8,No,I am not happy with the service at the branch.,Branch Service,
6647-ZEDXT,Female,0,No,No,30,Yes,Yes,top up loan,No,Yes,Yes,Yes,Yes,Yes,One year,No,110.45,3327.05,No,My Debit Card was not delivered on time.,Debit Cards,
7954-MLBUN,Male,0,No,No,31,Yes,No,top up loan,No,No,Yes,Yes,Yes,Yes,Two year,No,99.45,3109.9,No,The Debit Card delivery is delayed.,Debit Card,
2233-FAGXV,Female,0,Yes,Yes,5,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,24.3,132.25,No,The Debit Card is not accepted at many places.,Debit Card,
3627-FHKBK,Female,0,No,No,1,Yes,No,top up loan,Yes,No,No,No,No,No,Month-to-month,No,75.3,75.3,Yes,There are too many hidden fees in my Savings Account.,Savings Account,
7379-POKDZ,Male,0,Yes,No,3,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,70.3,208.85,Yes,My Current Account transactions are often delayed.,Current Account,
2739-CACDQ,Female,1,No,No,17,Yes,Yes,top up loan,No,No,Yes,No,No,No,Month-to-month,Yes,82.65,1470.05,No,The interest rate on my Credit Card is very reasonable.,Credit Cards,
0347-UBKUZ,Female,0,No,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.9,320.45,No,I am happy with the interest rates on my Fixed Deposit.,Fixed Deposit,
4124-MMETB,Male,0,No,No,22,Yes,Yes,top up loan,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.65,2104.55,Yes,The loan interest rates are not competitive.,Loans,
8779-QRDMV,Male,1,No,No,1,No,No,general loan,No,No,Yes,No,No,Yes,Month-to-month,Yes,39.65,39.65,Yes,The ATM network is unreliable.,ATM Service,
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,20.65,835.15,No,My Debit Card transaction failed.,Debit Card,
3645-DEYGF,Male,0,No,Yes,1,Yes,,No,No,No,No,No,No,No,Month-to-month,No,20.75,20.75,No,Can I get a debit card for my Current Account?,Current Account,
2393-DIVAI,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,20,61.7,No,The Current Account management is very convenient.,Current Account,
3313-QKNKB,Male,0,Yes,No,59,Yes,Yes,top up loan,No,No,No,No,No,Yes,One year,No,85.55,5084.65,Yes,The Debit Card delivery is very delayed.,Debit Card,
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,top up loan,Yes,No,No,Yes,No,No,Month-to-month,Yes,86,1164.05,No,The customer service representatives for Credit Cards are very rude.,Credit Cards,
8270-RKSAP,Male,0,No,No,9,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,70.5,597.9,No,The Debit Card PIN reset process is confusing.,Debit Card,
5099-BAILX,Male,1,Yes,Yes,43,Yes,Yes,top up loan,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,110.75,4687.9,Yes,The loan application process is very complicated.,Loans,
4080-OGPJL,Female,0,No,No,8,Yes,Yes,general loan,Yes,No,No,Yes,No,Yes,Month-to-month,No,71.15,563.65,Yes,The mobile banking app does not have enough features.,Mobile Banking,
7138-GIRSH,Male,0,No,No,50,Yes,Yes,general loan,No,No,Yes,Yes,No,Yes,Two year,No,69.5,3418.2,No,The loan interest rates are very competitive.,Loans,
6048-NJXHX,Male,0,Yes,No,41,Yes,No,No,No,No,No,No,No,No,Two year,Yes,19.75,899.45,No,The loan documentation process is very complicated.,Loans,
9063-ZGTUY,Female,0,Yes,Yes,61,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,19.4,1182.55,Yes,The mobile app does not support my device.,Mobile Banking,
7074-IEVOJ,Female,1,No,No,3,Yes,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,79.4,205.05,Yes,The bank's security measures are not up to the mark.,General,
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20.4,321.4,No,What are the charges for international wire transfers?,General,
3841-NFECX,Female,1,Yes,No,71,Yes,Yes,top up loan,Yes,Yes,Yes,Yes,No,No,Two year,Yes,96.35,6766.95,No,The loan documentation process is very complicated.,Loans,
9094-AZPHK,Female,0,No,No,15,Yes,Yes,top up loan,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,100.15,1415,No,The customer service for Savings Accounts is excellent.,Savings Account,
1297-VQDRP,Male,1,Yes,Yes,68,Yes,Yes,top up loan,No,No,Yes,Yes,Yes,Yes,One year,Yes,107.15,7379.8,No,The online banking system is always down.,General,
3807-XHCJH,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20,20,No,The mobile banking app does not support my device.,Mobile Banking,
5170-PTRKA,Female,0,Yes,Yes,49,No,No,general loan,Yes,No,No,Yes,No,No,One year,Yes,35.8,1782,No,The Current Account balance alerts are very helpful.,Current Account,
0323-XWWTN,Male,0,No,Yes,3,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,26.4,121.25,No,"The Current Account services are excellent, especially for business transactions.",Current Account,
0048-LUMLS,Male,0,Yes,Yes,37,Yes,No,top up loan,No,No,No,No,Yes,Yes,One year,No,91.2,3247.55,No,The mobile banking app does not support my device.,Mobile Banking,
6572-ADKRS,Female,0,No,No,46,Yes,No,top up loan,No,No,Yes,No,No,No,Month-to-month,Yes,74.8,3548.3,No,The loan processing fee is too high.,Loans,
6543-CPZMK,Male,0,Yes,Yes,9,No,No,general loan,No,Yes,No,No,No,No,Month-to-month,Yes,29.95,248.95,Yes,The branch does not have enough seating.,Branch Service,
0215-BQKGS,Male,0,No,No,30,Yes,No,top up loan,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,84.3,2438.6,No,How do I get a mini statement for my Savings Account?,Savings Account,
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,74.35,74.35,Yes,The ATM fees are too high.,ATM Service,
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,top up loan,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,98.5,2514.5,Yes,The loan prepayment charges are too high.,Loans,
0094-OIFMO,Female,1,No,No,11,Yes,No,top up loan,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,95,1120.3,Yes,The branch is always very crowded.,Branch Service,
7382-DFJTU,Male,0,No,No,18,Yes,No,general loan,No,No,Yes,Yes,No,No,Month-to-month,No,55.2,1058.1,No,The Current Account statements are very clear and detailed.,Current Account,
2207-NHRJK,Male,0,No,No,1,Yes,No,general loan,No,Yes,No,No,No,No,Month-to-month,No,50.8,50.8,Yes,The mobile app has frequent downtime.,Mobile Banking,
9142-KZXOP,Male,0,No,No,44,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,No,68.85,2958.95,No,The replacement process for lost Debit Cards is very efficient.,Debit Cards,
8975-SKGRX,Male,0,Yes,No,71,Yes,Yes,top up loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,116.1,8310.55,No,The Current Account mobile app is very user-friendly.,Current Account,
7564-GHCVB,Female,0,Yes,Yes,72,Yes,Yes,top up loan,Yes,No,No,No,No,No,Two year,No,79.05,5730.7,No,The bank's fraud protection measures are inadequate.,General,
4913-EHYUI,Male,1,Yes,Yes,56,Yes,Yes,top up loan,Yes,No,Yes,No,Yes,Yes,One year,Yes,104.55,5794.65,Yes,The Savings Account minimum balance requirement is too high.,Savings Account,
9489-DEDVP,Female,0,Yes,Yes,70,Yes,Yes,general loan,Yes,Yes,No,No,Yes,No,Two year,Yes,69.2,4872.35,No,The Savings Account customer service is very reliable.,Savings,
9926-PJHDQ,Female,0,Yes,Yes,72,Yes,Yes,general loan,No,No,Yes,No,Yes,Yes,Two year,Yes,76.8,5468.45,No,Can I set a spending limit on my Debit Card?,Debit Cards,
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,19.9,1363.45,No,The Savings Account minimum balance requirement is too high.,Savings Account,
4568-KNYWR,Male,0,No,No,52,Yes,No,general loan,Yes,Yes,No,No,Yes,No,Two year,Yes,63.25,3342.45,No,My Debit Card often gets blocked without reason.,Debit Cards,
0447-BEMNG,Female,0,Yes,No,48,No,No,general loan,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,45.3,2145,Yes,The Debit Card activation process is complicated.,Debit Card,
9396-ZSFLL,Female,0,No,No,15,Yes,Yes,general loan,No,No,No,No,No,No,Month-to-month,No,48.85,631.4,No,The Savings Account opening process was very smooth and quick.,Savings Account,
6563-VRERX,Male,0,Yes,Yes,33,Yes,No,No,No,No,No,No,No,No,One year,No,20.6,690.25,No,The branch is not accessible for disabled customers.,Branch Service,
6646-QVXLR,Male,1,Yes,No,62,Yes,Yes,top up loan,No,Yes,Yes,No,Yes,Yes,One year,Yes,103.75,6383.35,Yes,The loan processing fee is too high.,Loans,
0691-JVSYA,Female,0,Yes,No,53,Yes,No,top up loan,No,No,Yes,No,Yes,Yes,One year,Yes,94.85,5000.2,Yes,The loan interest rates are not competitive.,Loans,
1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,No,No,No,No,No,No,Two year,No,20.65,1057,No,The branch is always crowded and slow.,Branch Service,
5129-JLPIS,Male,0,No,No,25,Yes,No,top up loan,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,105.5,2686.05,No,The loan documentation process is cumbersome.,Loans,
0139-IVFJG,Female,0,Yes,No,2,Yes,No,top up loan,Yes,Yes,No,No,Yes,No,Month-to-month,No,90.35,190.5,No,The Current Account maintenance charges are too high.,Current Account,
0970-ETWGE,Male,0,No,No,1,Yes,No,top up loan,No,No,No,No,Yes,Yes,Month-to-month,Yes,89.55,89.55,Yes,The loan documentation process is very complicated.,Loans,
9880-TDQAC,Female,0,Yes,Yes,72,No,No,general loan,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,60,4264,No,The Credit Card cashback offers are very good.,Credit Card,
1090-ESELR,Male,0,Yes,Yes,72,Yes,No,top up loan,Yes,Yes,No,Yes,Yes,Yes,Two year,No,105.5,7611.55,No,How do I open a joint Savings Account?,Savings Account,
5973-EJGDP,Male,0,No,No,51,Yes,Yes,top up loan,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,87.35,4473,No,The branch does not have enough seating.,Branch Service,
2391-IPLOP,Male,0,Yes,Yes,50,Yes,Yes,general loan,No,No,Yes,Yes,Yes,No,One year,Yes,69.65,3442.15,No,The Current Account mobile app crashes frequently.,Current Account,
3973-SKMLN,Male,0,No,No,71,Yes,No,No,No,No,No,No,No,No,Two year,Yes,19.9,1355.1,No,The replacement process for lost Debit Cards is very efficient.,Debit Cards,
4629-NRXKX,Female,0,Yes,Yes,2,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,No,70.4,147.15,Yes,The Debit Card is not accepted at many places.,Debit Card,
8773-HHUOZ,Female,0,No,Yes,17,Yes,No,general loan,No,No,No,No,Yes,Yes,Month-to-month,Yes,64.7,1093.1,Yes,The branch has a very long wait time.,Branch Service,
6815-ABQFQ,Male,0,Yes,No,56,Yes,Yes,top up loan,No,Yes,No,Yes,Yes,Yes,One year,Yes,107.25,6033.3,No,The Debit Card activation process is very slow.,Debit Card,
1563-IWQEX,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.7,220.35,No,My Credit Card is not generating a payment history.,Credit Card,
7314-OXENN,Male,0,No,No,2,Yes,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,82,184.65,Yes,The loan prepayment charges are too high.,Loans,
4464-JCOLN,Male,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,One year,No,19.85,35.9,Yes,The bank's website is very difficult to navigate.,General,
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,23.55,1723.95,No,I am pleased with the high interest rates on my Savings Account.,Savings Account,
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,top up loan,Yes,No,No,No,Yes,No,Month-to-month,Yes,89.15,4245.55,No,My Debit Card is not working for balance inquiries.,Debit Card,
9774-NRNAU,Male,1,Yes,No,27,Yes,Yes,general loan,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,84.8,2309.55,No,The bank's online services are very reliable.,General,
8966-SNIZF,Female,0,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,No,19.45,1303.5,No,My Debit Card is not working for cash withdrawals.,Debit Card,
0810-BDHAW,Female,0,Yes,Yes,24,Yes,Yes,general loan,Yes,Yes,No,No,Yes,Yes,One year,No,78.4,1832.4,No,The Debit Card is not working for international transactions.,Debit Card,
3649-JPUGY,Male,0,No,No,72,Yes,Yes,general loan,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,88.6,6201.95,No,How do I check my Credit Card balance?,Credit Cards,
2311-QYMUQ,Female,0,Yes,Yes,16,Yes,No,top up loan,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,89.45,1430.25,Yes,The mobile banking app crashes frequently.,Mobile Banking,
0691-IFBQW,Female,1,No,No,46,Yes,Yes,top up loan,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,110,4874.8,Yes,The loan prepayment charges are too high.,Loans,
0979-PHULV,Male,0,Yes,Yes,69,Yes,Yes,top up loan,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,99.45,7007.6,Yes,The Savings Account minimum balance requirement is too high.,Savings Account,
6582-OIVSP,Female,0,No,No,1,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,No,45.3,45.3,No,The Credit Card rewards program is excellent.,Credit Card,
2267-FPIMA,Male,0,Yes,No,50,Yes,Yes,top up loan,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,94.4,4914.9,No,The Credit Card customer service is very responsive.,Credit Card,
7408-OFWXJ,Female,0,Yes,Yes,72,Yes,Yes,general loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,89.8,6510.45,No,The Current Account statement is very easy to access.,Current Account,
7207-RMRDB,Female,0,Yes,Yes,65,Yes,Yes,top up loan,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,105.5,6985.65,Yes,I was charged an incorrect fee on my Savings Account.,Savings Account,
5512-IDZEI,Male,0,Yes,Yes,46,Yes,Yes,No,No,No,No,No,No,No,One year,No,24.9,1174.8,No,The Debit Card activation process is very slow.,Debit Card,
8181-YHCMF,Female,0,Yes,Yes,68,No,No,general loan,No,Yes,Yes,Yes,Yes,Yes,Two year,No,60.3,4109,No,The Savings Account service charges are very reasonable.,Savings Account,
4198-VFOEA,Female,0,No,No,12,No,No,general loan,Yes,No,No,Yes,No,No,One year,Yes,33.6,435.45,No,Can I prepay my loan without any penalties?,Loans,
0835-DUUIQ,Female,0,No,Yes,24,Yes,No,No,No,No,No,No,No,No,One year,No,21.05,531.55,No,"I lost my Debit Card, what should I do?",Debit Card,
4104-PVRPS,Male,0,Yes,No,24,Yes,No,general loan,Yes,No,No,Yes,No,No,Month-to-month,No,53.6,1315.35,No,The bank's helpline is always busy.,General,
3137-NYQQI,Male,0,Yes,No,17,Yes,No,general loan,Yes,Yes,No,No,No,Yes,One year,No,64.8,1175.6,No,The fixed deposit renewal process is very easy.,Fixed Deposit,
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No,No,No,No,No,No,One year,No,20.15,419.9,No,Can I set up alerts for my account activity?,General,
5533-RJFTJ,Male,0,No,No,49,No,No,general loan,No,No,Yes,No,No,No,Month-to-month,Yes,30.2,1453.1,No,I am pleased with the secure online banking transactions.,Online Banking,
9601-BRXPO,Female,0,Yes,No,25,Yes,Yes,top up loan,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,104.95,2566.5,Yes,The mobile banking app does not have biometric login.,Mobile Banking,
2826-DXLQO,Male,1,Yes,No,7,No,No,general loan,Yes,No,No,No,No,No,Month-to-month,No,29.8,220.45,No,The loan documentation process is very cumbersome.,Loans,
7567-ECMCM,Male,0,No,No,24,Yes,No,top up loan,No,No,No,No,No,Yes,Month-to-month,Yes,79.85,2001,No,The loan interest rates are not competitive.,Loans,
5651-CRHKQ,Female,0,Yes,No,41,Yes,No,top up loan,No,Yes,Yes,Yes,No,No,One year,Yes,86.2,3339.05,No,The branch is not accessible for disabled customers.,Branch Service,
7752-XUSCI,Female,0,No,No,60,Yes,Yes,top up loan,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,105.9,6396.45,Yes,The ATM near my house is always out of cash.,ATM Service,
7590-VHVEG,Female,0,Yes,No,1,No,No,general loan,No,Yes,No,No,No,No,Month-to-month,Yes,29.85,29.85,No,The branch is not accessible for disabled customers.,Branch Service,
9978-HYCIN,Male,1,Yes,Yes,47,Yes,No,top up loan,No,Yes,No,No,Yes,No,One year,Yes,84.95,4018.05,No,The Savings Account interest rates are very attractive.,Savings Account,
2692-AQCPF,Female,0,Yes,No,65,Yes,Yes,top up loan,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,108.05,7118.9,No,I am pleased with the online banking interface.,Online Banking,
6168-YBYNP,Male,0,No,No,59,Yes,Yes,top up loan,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,111.35,6519.75,No,The credit limit increase process is very quick.,Credit Cards,
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,general loan,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,79.45,5502.55,No,The Credit Card rewards program is excellent.,Credit Card,
8755-OGKNA,Female,0,Yes,Yes,57,Yes,No,No,No,No,No,No,No,No,Two year,No,19.5,1167.6,No,The ATM network is very reliable.,ATM Service,
8262-COGGB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,20.45,20.45,No,The loan interest rates are too high.,Loans,
5886-VLQVU,Male,0,Yes,No,35,Yes,Yes,top up loan,No,No,No,Yes,No,Yes,Month-to-month,Yes,89.85,3161.2,No,The online banking interface is very user-friendly.,Online Banking,
4723-BEGSG,Male,0,Yes,No,72,Yes,Yes,general loan,Yes,No,Yes,Yes,Yes,Yes,Two year,No,86.65,6094.25,No,The Debit Card activation process took too long.,Debit Cards,
9420-LOJKX,Female,0,No,No,15,Yes,No,top up loan,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,99.1,1426.4,Yes,My Debit Card PIN reset request was not processed correctly.,Debit Cards,
8752-IMQOS,Male,0,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,One year,No,20.1,85.1,No,The Current Account management is very convenient.,Current Account,
9661-JALZV,Female,0,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,24.7,1519,No,The fixed deposit maturity process is very smooth.,Fixed Deposit,
5173-ZXXXL,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,One year,No,19.95,47.7,No,The branch is not accessible for disabled customers.,Branch Service,
0422-OHQHQ,Female,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,20.55,295.95,No,The loan interest rates are very competitive.,Loans,
6942-LBFDP,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,20.55,33.6,No,I need a replacement for my lost Debit Card.,Debit Card,
0699-NDKJM,Female,0,Yes,No,57,No,No,general loan,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,58.75,3437.45,No,The ATM near my office is always functional.,ATM Service,
3580-REOAC,Male,0,No,No,10,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,Yes,44.85,435.4,Yes,The Debit Card PIN reset process is very confusing.,Debit Card,
7841-TZDMQ,Male,0,No,No,2,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,Yes,46,84.5,Yes,The fixed deposit rates are not competitive.,Fixed Deposit,
9904-EHEVJ,Female,1,Yes,Yes,32,Yes,Yes,top up loan,No,No,Yes,No,Yes,No,Month-to-month,Yes,91.35,2896.55,No,The bank's helpline is always busy.,General,
3104-OWCGK,Male,0,Yes,Yes,60,Yes,No,top up loan,No,Yes,Yes,No,Yes,No,One year,No,90.95,5453.4,Yes,The ATM fees are too high.,ATM Service,
9734-YWGEX,Female,0,No,No,9,Yes,Yes,top up loan,No,No,Yes,No,Yes,Yes,Month-to-month,No,98.3,923.5,Yes,The loan disbursement process is slow.,Loans,
3523-BRGUW,Male,1,No,No,26,Yes,No,No,No,No,No,No,No,No,One year,No,19.3,504.2,No,The ATM network is very reliable.,ATM Service,
7605-BDWDC,Female,0,No,No,31,No,No,general loan,Yes,Yes,No,Yes,No,Yes,Two year,Yes,49.85,1520.1,No,The mobile banking app is very user-friendly.,Mobile Banking,
9851-KIELU,Male,0,No,No,10,Yes,No,top up loan,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,110.1,1043.3,Yes,The branch is always very crowded.,Branch Service,
3014-WJKSM,Male,0,Yes,No,29,Yes,No,top up loan,No,No,Yes,No,No,No,Month-to-month,Yes,75.3,2263.4,No,The online banking customer support is very helpful.,Online Banking,
6030-REHUX,Female,1,Yes,No,28,Yes,Yes,top up loan,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,110.85,3204.4,No,I am not satisfied with the customer support for Credit Card issues.,Credit Cards,
4237-CLSMM,Male,0,Yes,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20,38,No,The Debit Card PIN reset process is very confusing.,Debit Card,
0621-HJWXJ,Female,0,Yes,No,63,Yes,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,81.55,5029.05,No,The loan documentation process is cumbersome.,Loans,
9777-IQHWP,Male,0,Yes,Yes,64,Yes,Yes,top up loan,Yes,No,Yes,No,No,Yes,Two year,No,93.4,5822.3,No,The Savings Account minimum balance requirement is too high.,Savings Account,
7302-ZHMHP,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.15,19.15,No,The ATM near my house is always out of cash.,ATM Service,
7218-HKQFK,Male,0,Yes,No,2,Yes,No,top up loan,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,94.2,167.5,Yes,The mobile banking app does not have biometric login.,Mobile Banking,
0122-OAHPZ,Female,0,No,No,7,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,73.85,511.25,Yes,The process of getting a new Debit Card is very tedious.,Debit Cards,
8165-ZJRNM,Female,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,23.75,1679.25,No,I faced issues with fraudulent transactions on my Credit Card.,Credit Cards,
1352-HNSAW,Female,0,Yes,Yes,72,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,115.6,8220.4,No,My Credit Card is not generating a PIN.,Credit Card,
1304-BCCFO,Male,0,Yes,No,9,Yes,No,general loan,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,70.05,564.4,No,The Debit Card activation process is very straightforward.,Debit Cards,
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20.7,112.75,No,What are the processing fees for loans?,Loans,
3714-NTNFO,Female,0,No,No,49,Yes,Yes,top up loan,No,No,No,No,No,Yes,Month-to-month,Yes,84.5,3906.7,No,The Debit Card was delivered quickly.,Debit Card,
1589-AGTLK,Male,0,No,No,3,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,Yes,45.35,141.5,Yes,The loan prepayment charges are too high.,Loans,
4853-RULSV,Male,0,No,No,70,Yes,Yes,top up loan,Yes,No,No,Yes,Yes,Yes,Two year,Yes,104,7250.15,Yes,The Credit Card billing process is confusing.,Credit Card,
2075-PUEPR,Male,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,19.35,1153.25,No,My Debit Card is not working for PIN changes.,Debit Card,
